X,Y,OBJECTID,COUNTY,DATE_STAMP,DESCRIPTION_BSL,DIRECTION_OP,DIST,DLAT_GIS,DLONG_GIS,MB_DIR,MUNICIPALITY,PLACE_NO,STOP_NUM,STOP_TYPE,STREET_DIR,ALL_LINES
447951.712539494,226708.684931569,138,Atlantic,2024/09/15 00:00:00+00,US-322 at NEWPORT DR #,Ou,0,39.45572,-74.65645,,HAMILTON TWP,,10597,NS,E,502
459046.65426033,228371.085478157,139,Atlantic,2024/09/15 00:00:00+00,WRANGLEBORO RD AT ALEXANDER DR#,Ou,0,39.46034,-74.61717,,HAMILTON TWP,,10598,NS,N,508
457728.138852745,227728.28098949,140,Atlantic,2024/09/15 00:00:00+00,WRANGLEBORO RD AT LEAH LN#,In,0,39.45856,-74.62183,,HAMILTON TWP,,10599,FS,S,508
459031.114265162,228430.774007075,141,Atlantic,2024/09/15 00:00:00+00,WRANGLEBORO RD AT ALEXANDER DR#,In,0,39.46051,-74.61723,,HAMILTON TWP,,10601,FS,S,508
440153.775051411,262750.720130824,142,Atlantic,2024/09/15 00:00:00+00,US-30 at 5TH AVE,In,0,39.5546,-74.68437,,MULLICA TWP,,10745,FS,W,554
435818.657737412,266658.679506488,143,Atlantic,2024/09/15 00:00:00+00,US-30 at COLUMBIA RD,In,0,39.56531,-74.69977,,MULLICA TWP,,10746,FS,W,554
431002.359955329,270931.94392582,144,Atlantic,2024/09/15 00:00:00+00,WHITE HORSE PIKE AT ELWOOD RD,In,0,39.57703,-74.71687,,MULLICA TWP,WHPELWO,10747,FS,W,554
429113.883089244,272620.981558241,145,Atlantic,2024/09/15 00:00:00+00,US-30 at POPLAR AVE,In,0,39.58166,-74.72358,,MULLICA TWP,,10748,FS,W,554
426617.462557163,274879.35696274,146,Atlantic,2024/09/15 00:00:00+00,US-30 at WHARTON PARK BLVD,In,0,39.58785,-74.73245,,MULLICA TWP,,10749,FS,W,554
420932.480160747,280013.982192159,147,Atlantic,2024/09/15 00:00:00+00,US-30 at BURDICK AVE,In,0,39.6019,-74.75268,,MULLICA TWP,,10750,FS,W,554
419554.584950663,281254.686403655,148,Atlantic,2024/09/15 00:00:00+00,US-30 at 2ND ST,In,0,39.60529,-74.75759,,MULLICA TWP,,10751,FS,W,554
417205.221539162,283380.671981074,149,Atlantic,2024/09/15 00:00:00+00,US-30 at MAPLE ST,In,0,39.6111,-74.76596,,MULLICA TWP,,10752,FS,W,554
417582.09545733,282961.895259574,150,Atlantic,2024/09/15 00:00:00+00,US-30 at MAPLE ST,Ou,0,39.60996,-74.76461,,MULLICA TWP,,10753,FS,E,554
419738.132155746,281008.745622575,151,Atlantic,2024/09/15 00:00:00+00,US-30 at 2ND ST,Ou,0,39.60463,-74.75692,,MULLICA TWP,,10754,FS,E,554
421165.091572162,279725.446351908,152,Atlantic,2024/09/15 00:00:00+00,US-30 at BURDICK AVE,Ou,0,39.60112,-74.75184,,MULLICA TWP,,10755,FS,E,554
426633.039297663,274783.434582405,153,Atlantic,2024/09/15 00:00:00+00,US-30 at WHARTON PARK BLVD,Ou,0,39.58759,-74.73239,,MULLICA TWP,,10756,NS,E,554
429104.253843412,272547.723502658,154,Atlantic,2024/09/15 00:00:00+00,US-30 at POPLAR AVE,Ou,0,39.58147,-74.7236,,MULLICA TWP,,10757,NS,E,554
431001.372096412,270854.497558407,155,Atlantic,2024/09/15 00:00:00+00,WHITE HORSE PIKE AT WEYMOUTH RD,Ou,0,39.57682,-74.71687,,MULLICA TWP,WHPWEYM,10758,NS,E,554
435979.25846608,266352.423557319,156,Atlantic,2024/09/15 00:00:00+00,US-30 AT COLUMBIA RD,Ou,0,39.56452,-74.69914,,MULLICA TWP,,10759,NS,E,554
440211.310041331,262534.176600657,157,Atlantic,2024/09/15 00:00:00+00,US-30 at 5TH AVE,Ou,0,39.55407,-74.68409,,MULLICA TWP,,10760,FS,E,554
444915.771104828,258289.836664155,158,Atlantic,2024/09/15 00:00:00+00,US-30 at DARMSTADT AVE,Ou,0,39.54244,-74.66738,,MULLICA TWP,,10761,FS,E,554
446634.719110496,256740.300393157,159,Atlantic,2024/09/15 00:00:00+00,US-30 at HEIDELBERG AVE,Ou,0,39.53819,-74.66128,,MULLICA TWP,,10762,FS,E,554
481310.792474747,197723.48174724,160,Atlantic,2024/09/15 00:00:00+00,SHORE RD AT DOLPHIN AVE,In,0,39.3762,-74.53821,,NORTHFIELD,,10763,NS,S,507
480896.411413744,197288.109914571,161,Atlantic,2024/09/15 00:00:00+00,SHORE RD AT FRANKLIN AVE,In,0,39.375,-74.53967,,NORTHFIELD,,10764,NS,S,507
480425.521935578,196788.701464571,162,Atlantic,2024/09/15 00:00:00+00,SHORE RD AT PUTTING GREEN RD,In,0,39.37361,-74.54131,,NORTHFIELD,,10765,NS,S,507
479923.743083496,196258.651999742,163,Atlantic,2024/09/15 00:00:00+00,SHORE RD AT JACKSON AVE,In,0,39.37218,-74.54312,,NORTHFIELD,SHORJACK,10766,NS,S,507
479168.751155164,195461.161140658,164,Atlantic,2024/09/15 00:00:00+00,SHORE RD AT ZION AVE,In,0,39.36999,-74.54579,,NORTHFIELD,,10767,FS,S,507
478612.247018829,194877.401153319,165,Atlantic,2024/09/15 00:00:00+00,SHORE RD AT FIFIELD AVE,In,0,39.36838,-74.54775,,NORTHFIELD,,10768,NS,S,507
475952.008572914,192069.678750403,166,Atlantic,2024/09/15 00:00:00+00,SHORE RD AT RIDGEWOOD DR,In,0,39.36067,-74.55716,,NORTHFIELD,,10770,NS,S,507
475359.638038497,191445.743318491,167,Atlantic,2024/09/15 00:00:00+00,SHORE RD AT OAKCREST AVE,In,0,39.35896,-74.55926,,NORTHFIELD,,10771,NS,S,507
475390.761991996,191392.398280822,168,Atlantic,2024/09/15 00:00:00+00,SHORE & TILTON RDS,Ou,0,39.35887,-74.55922,,NORTHFIELD,,10772,NS,N,507
476372.265934497,192427.327641405,169,Atlantic,2024/09/15 00:00:00+00,SHORE RD AT COVE RD,Ou,0,39.36171,-74.55575,,NORTHFIELD,,10773,NS,N,507
476903.990920912,192981.931519069,170,Atlantic,2024/09/15 00:00:00+00,SHORE RD AT SURREY AVE,Ou,0,39.36325,-74.55389,,NORTHFIELD,,10774,NS,N,507
478634.257145412,194813.557120904,171,Atlantic,2024/09/15 00:00:00+00,SHORE RD AT GOLFVIEW DR,Ou,0,39.36827,-74.54776,,NORTHFIELD,,10775,NS,N,507
479419.335627746,195641.707367487,172,Atlantic,2024/09/15 00:00:00+00,SHORE RD AT MT. VERNON AVE,Ou,0,39.37052,-74.54495,,NORTHFIELD,,10776,FS,N,507
480038.881960828,196292.414399408,173,Atlantic,2024/09/15 00:00:00+00,SHORE RD AT JACKSON AVE,Ou,0,39.37233,-74.54279,,NORTHFIELD,SHORJACK,10777,FS,N,507
480526.110645164,196807.741452739,174,Atlantic,2024/09/15 00:00:00+00,SHORE RD AT PUTTING GREEN RD,Ou,0,39.37374,-74.54106,,NORTHFIELD,,10778,FS,N,507
481063.676171079,197377.143201075,175,Atlantic,2024/09/15 00:00:00+00,SHORE RD AT CATHERINE PL,Ou,0,39.37529,-74.53914,,NORTHFIELD,,10779,NS,N,507
481428.796503831,197760.981344156,176,Atlantic,2024/09/15 00:00:00+00,SHORE RD AT DOLPHIN AVE,Ou,0,39.37636,-74.53787,,NORTHFIELD,,10780,FS,N,507
479071.718540829,199495.173741907,177,Atlantic,2024/09/15 00:00:00+00,NEW RD AT DOLPHIN AVE,In,0,39.38106,-74.54614,,NORTHFIELD,,10781,NS,S,509
478302.958267327,198807.396246076,178,Atlantic,2024/09/15 00:00:00+00,NEW RD AT CHESTNUT AVE,In,0,39.37918,-74.54887,,NORTHFIELD,,10782,FS,S,509
477654.537320077,198226.539468154,179,Atlantic,2024/09/15 00:00:00+00,NEW RD AT JACKSON AVE,In,0,39.37758,-74.55115,,NORTHFIELD,,10783,FS,S,509
476740.226812746,197085.979741402,180,Atlantic,2024/09/15 00:00:00+00,NEW RD AT TILTON RD,In,0,39.37444,-74.55436,,NORTHFIELD,NEW TILT,10784,FS,S,509
476203.966074247,196373.336153574,181,Atlantic,2024/09/15 00:00:00+00,NEW RD AT NORTHFIELD AVE,In,0,39.37249,-74.55627,,NORTHFIELD,,10785,FS,S,509
475110.997131579,195088.892856322,182,Atlantic,2024/09/15 00:00:00+00,NEW RD AT MILL RD,In,0,39.36897,-74.56016,,NORTHFIELD,,10786,FS,S,509
474436.053927664,194193.52916149,183,Atlantic,2024/09/15 00:00:00+00,NEW RD AT CEDAR BRIDGE RD,In,0,39.36652,-74.56254,,NORTHFIELD,,10787,NS,S,509
473830.591883995,193012.867152736,184,Atlantic,2024/09/15 00:00:00+00,NEW RD AT RIDGEWOOD DR,In,0,39.36327,-74.56466,,NORTHFIELD,,10788,FS,S,509
473512.321851246,192395.38511999,185,Atlantic,2024/09/15 00:00:00+00,NEW RD AT OAKCREST AVE,In,0,39.36158,-74.5658,,NORTHFIELD,,10789,NS,S,509
473526.621363331,192294.118590236,186,Atlantic,2024/09/15 00:00:00+00,NEW RD AT OAKCREST AVE,Ou,0,39.36133,-74.56582,,NORTHFIELD,,10790,NS,N,509
473917.706539162,193051.004871741,187,Atlantic,2024/09/15 00:00:00+00,NEW RD AT RIDGEWOOD DR,Ou,0,39.36341,-74.56444,,NORTHFIELD,,10791,NS,N,509
474520.849033661,194225.735789992,188,Atlantic,2024/09/15 00:00:00+00,NEW RD AT CEDAR BRIDGE RD,Ou,0,39.36664,-74.56232,,NORTHFIELD,,10792,FS,N,509
475157.461277496,195049.809601158,189,Atlantic,2024/09/15 00:00:00+00,NEW RD AT MILL RD,Ou,0,39.36892,-74.56006,,NORTHFIELD,,10793,NS,N,509
477224.535555411,197613.001981325,190,Atlantic,2024/09/15 00:00:00+00,NEW RD AT TILTON RD,Ou,0,39.37593,-74.55272,,NORTHFIELD,NEW TILT,10795,FS,N,509
477879.317710411,198347.118295237,191,Atlantic,2024/09/15 00:00:00+00,NEW RD AT JACKSON AVE,Ou,0,39.37797,-74.55043,,NORTHFIELD,,10796,FS,N,509
478386.208428912,198800.816206738,192,Atlantic,2024/09/15 00:00:00+00,NEW RD AT CHESTNUT AVE,Ou,0,39.37921,-74.54863,,NORTHFIELD,,10797,NS,N,509
479183.163527913,199514.431577407,193,Atlantic,2024/09/15 00:00:00+00,NEW RD AT DOLPHIN AVE,Ou,0,39.38116,-74.5458,,NORTHFIELD,,10798,FS,N,509
487701.314142495,205033.896916404,194,Atlantic,2024/09/15 00:00:00+00,FRANKLIN BLVD AT MERION AVE,In,0,39.39632,-74.51567,,PLEASANTVILLE,,10799,NS,S,"502, 509, 553, 554, 559"
487303.906144664,204452.119536653,195,Atlantic,2024/09/15 00:00:00+00,FRANKLIN BLVD AT ADAMS AVE,In,0,39.39473,-74.51709,,PLEASANTVILLE,,10800,NS,S,"502, 509, 553, 554, 559"
486846.335537497,203580.965767153,196,Atlantic,2024/09/15 00:00:00+00,FRANKLIN BLVD AT OLD TURNPIKE,In,0,39.3923,-74.51864,,PLEASANTVILLE,,10801,NS,S,"502, 509, 553, 554, 559"
486501.621659994,203030.755581491,197,Atlantic,2024/09/15 00:00:00+00,FRANKLIN BLVD AT WASHINGTON AVE,In,0,39.3908,-74.51986,,PLEASANTVILLE,,10802,NS,S,"502, 509, 553, 554, 559"
486553.51066383,202998.625068322,198,Atlantic,2024/09/15 00:00:00+00,FRANKLIN BLVD AT WASHINGTON AVE,Ou,0,39.39074,-74.51977,,PLEASANTVILLE,,10803,NS,N,"502, 509, 553, 554, 559"
486929.511224162,203600.565793574,199,Atlantic,2024/09/15 00:00:00+00,FRANKLIN BLVD AT OLD TURNPIKE,Ou,0,39.39239,-74.51842,,PLEASANTVILLE,,10804,FS,N,"502, 509, 553, 554, 559"
487371.33678408,204444.936480157,200,Atlantic,2024/09/15 00:00:00+00,FRANKLIN BLVD AT ADAMS AVE,Ou,0,39.39472,-74.51687,,PLEASANTVILLE,,10805,FS,N,"502, 509, 553, 554, 559"
487721.593629494,204956.247137323,201,Atlantic,2024/09/15 00:00:00+00,FRANKLIN BLVD AT MERION AVE,Ou,0,39.39613,-74.51564,,PLEASANTVILLE,,10806,NS,N,"502, 509, 553, 554, 559"
490785.930020496,210853.887244903,202,Atlantic,2024/09/15 00:00:00+00,MAIN ST AT REDWOOD AVE,Ou,0,39.41227,-74.50468,,PLEASANTVILLE,,10807,FS,S,"508, 554, 559"
490306.23675416,210009.437162153,203,Atlantic,2024/09/15 00:00:00+00,MAIN ST AT CEDARCREST AVE,Ou,0,39.40995,-74.50639,,PLEASANTVILLE,,10808,FS,S,"508, 554, 559"
489776.318850745,209241.858316742,204,Atlantic,2024/09/15 00:00:00+00,MAIN ST AT LEEDS AVE,Ou,0,39.40785,-74.50828,,PLEASANTVILLE,,10809,NS,S,"508, 554, 559"
489272.96979183,208517.595329575,205,Atlantic,2024/09/15 00:00:00+00,MAIN ST AT THOMPSON AVE,Ou,0,39.40585,-74.51004,,PLEASANTVILLE,,10810,FS,S,"508, 554, 559"
489006.803985577,208139.127254486,206,Atlantic,2024/09/15 00:00:00+00,MAIN ST AT DELILAH RD,Ou,0,39.40475,-74.51104,,PLEASANTVILLE,MAINDELI,10811,NS,S,"508, 554, 559"
488539.877425995,207445.958693326,207,Atlantic,2024/09/15 00:00:00+00,MAIN ST AT STENTON PL,Ou,0,39.40291,-74.51264,,PLEASANTVILLE,,10812,NS,S,"508, 554, 559"
488021.805627495,206704.41686932,208,Atlantic,2024/09/15 00:00:00+00,MAIN ST AT READING AVE,Ou,0,39.40085,-74.51443,,PLEASANTVILLE,,10813,FS,S,"508, 554, 559"
487853.078274664,206466.866819486,209,Atlantic,2024/09/15 00:00:00+00,MAIN ST AT BRIGHTON AVE,Ou,0,39.40019,-74.51502,,PLEASANTVILLE,,10814,NS,S,"508, 554, 559"
487489.315550745,205932.973202236,210,Atlantic,2024/09/15 00:00:00+00,MAIN ST AT MULBERRY AVE,Ou,0,39.39874,-74.51633,,PLEASANTVILLE,,10815,FS,S,"508, 554, 559"
486892.503752246,205071.800055824,211,Atlantic,2024/09/15 00:00:00+00,MAIN ST AT WOODLAND AVE,Ou,0,39.39639,-74.51847,,PLEASANTVILLE,,10816,FS,S,"508, 554"
486679.271895245,204764.789843075,212,Atlantic,2024/09/15 00:00:00+00,MAIN ST AT ADAMS AVE,Ou,0,39.39554,-74.51921,,PLEASANTVILLE,,10817,NS,S,"508, 554, 559"
486234.010974746,204119.442380488,213,Atlantic,2024/09/15 00:00:00+00,MAIN ST AT PLEASANT AVE,Ou,0,39.39377,-74.52079,,PLEASANTVILLE,,10818,NS,S,"508, 554, 559"
485027.619686745,202377.647307657,214,Atlantic,2024/09/15 00:00:00+00,MAIN ST AT DECATUR AVE,In,0,39.38901,-74.5251,,PLEASANTVILLE,,10819,FS,S,507
484463.572258413,201571.673525907,215,Atlantic,2024/09/15 00:00:00+00,MAIN ST AT BAYVIEW AVE,In,0,39.38674,-74.52699,,PLEASANTVILLE,,10820,NS,S,507
483948.400060412,200831.878745653,216,Atlantic,2024/09/15 00:00:00+00,MAIN ST AT E. GREENFIELD AVE,In,0,39.38473,-74.52885,,PLEASANTVILLE,,10821,NS,S,507
483148.276988745,199668.982449405,217,Atlantic,2024/09/15 00:00:00+00,MAIN ST AT E. GLENDALE AVE,In,0,39.38153,-74.53169,,PLEASANTVILLE,,10822,NS,S,507
482220.765064247,198680.288560659,218,Atlantic,2024/09/15 00:00:00+00,MAIN ST AT TILTON RD,In,0,39.37882,-74.53498,,PLEASANTVILLE,,10823,NS,S,507
481937.766942579,198382.229445487,219,Atlantic,2024/09/15 00:00:00+00,MAIN ST AT RIDGEWOOD AVE,In,0,39.378,-74.53598,,PLEASANTVILLE,,10824,NS,S,507
481947.486083247,198305.086555153,220,Atlantic,2024/09/15 00:00:00+00,MAIN ST AT RIDGEWOOD AVE,Ou,0,39.37785,-74.53603,,PLEASANTVILLE,,10825,NS,N,507
482332.494827662,198712.559165403,221,Atlantic,2024/09/15 00:00:00+00,MAIN ST AT ASHLAND AVE,Ou,0,39.37897,-74.53467,,PLEASANTVILLE,,10826,NS,N,507
483261.333849244,199725.540079072,222,Atlantic,2024/09/15 00:00:00+00,MAIN ST AT E. GLENDALE AVE,Ou,0,39.38175,-74.53139,,PLEASANTVILLE,,10827,FS,N,507
483962.101804662,200745.654180571,223,Atlantic,2024/09/15 00:00:00+00,MAIN ST AT E. GREENFIELD AVE,Ou,0,39.38454,-74.52889,,PLEASANTVILLE,,10828,NS,N,507
484431.179278579,201421.126254819,224,Atlantic,2024/09/15 00:00:00+00,MAIN ST AT BAYVIEW AVE,Ou,0,39.3864,-74.52724,,PLEASANTVILLE,,10829,NS,N,507
485083.866621494,202353.232658319,225,Atlantic,2024/09/15 00:00:00+00,MAIN ST AT DECATUR AVE,Ou,0,39.38897,-74.52495,,PLEASANTVILLE,,10830,NS,N,507
486346.153466996,204174.716548152,226,Atlantic,2024/09/15 00:00:00+00,MAIN ST 200'N OF PLEASANT AVE,In,200,39.39398,-74.5205,N,PLEASANTVILLE,,10831,MB,N,"508, 554, 559"
486686.301736828,204671.990816072,227,Atlantic,2024/09/15 00:00:00+00,MAIN ST AT ADAMS AVE,In,0,39.39532,-74.51925,,PLEASANTVILLE,,10832,NS,N,"508, 554, 559"
487173.817822162,205373.290922657,228,Atlantic,2024/09/15 00:00:00+00,MAIN ST AT E. MERION AVE,In,0,39.39727,-74.51757,,PLEASANTVILLE,,10833,FS,N,"508, 554, 559"
487667.514013246,206084.079527318,229,Atlantic,2024/09/15 00:00:00+00,MAIN ST AT MULBERRY AVE,In,0,39.39922,-74.51582,,PLEASANTVILLE,,10834,FS,N,"508, 554, 559"
623293.330031414,744754.43984849,230,Bergen,2024/09/15 00:00:00+00,MAIN ST AT PALISADE AVE,In,0,40.87709,-74.02561,,BOGOTA,,11062,NS,E,"155, 182, 751, 83"
623350.099930994,744794.41942732,231,Bergen,2024/09/15 00:00:00+00,MAIN ST AT PALISADE AVE,Ou,0,40.87714,-74.02544,,BOGOTA,MAIN PAL,11063,FS,W,"155, 182, 751, 83"
622370.739356913,741524.152673908,232,Bergen,2024/09/15 00:00:00+00,PALISADE AVE AT FAIRVIEW AVE,Ou,0,40.8682,-74.02911,,BOGOTA,NORTPALI,11064,FS,N,"155, 83"
622624.43241908,742221.148655236,233,Bergen,2024/09/15 00:00:00+00,PALISADE AVE AT MAPLEWOOD AVE,Ou,0,40.87011,-74.02818,,BOGOTA,,11065,FS,N,"155, 83"
622832.092436828,742802.520852074,234,Bergen,2024/09/15 00:00:00+00,PALISADE AVE AT BEECHWOOD AVE,Ou,0,40.8717,-74.02741,,BOGOTA,,11066,NS,N,"155, 83"
623266.416699413,743996.928240158,235,Bergen,2024/09/15 00:00:00+00,PALISADE AVE AT FORT LEE RD,Ou,0,40.87498,-74.02584,,BOGOTA,,11067,NS,N,"155, 83"
623237.604092997,744103.731504239,236,Bergen,2024/09/15 00:00:00+00,PALISADE AVE AT FORT LEE RD,In,0,40.87524,-74.02581,,BOGOTA,,11068,NS,S,"155, 83"
622505.182657577,742073.198819906,237,Bergen,2024/09/15 00:00:00+00,PALISADE AVE AT MAPLEWOOD AVE,In,0,40.86967,-74.02849,,BOGOTA,,11070,FS,S,"155, 83"
622299.798881996,741503.649434075,238,Bergen,2024/09/15 00:00:00+00,PALISADE AVE AT FAIRVIEW AVE,In,0,40.86811,-74.02924,,BOGOTA,NORTPALI,11071,NS,S,"155, 83"
624215.618869245,741411.292335324,239,Bergen,2024/09/14 00:00:00+00,QUEEN ANNE RD AT CHESTNUT AVE,Ou,0,40.86785,-74.02243,,BOGOTA,,11072,FS,N,168
624412.951807912,743203.944589905,240,Bergen,2024/09/14 00:00:00+00,QUEEN ANNE RD AT FORT LEE RD,In,0,40.87275,-74.0215,,BOGOTA,,11074,FS,S,168
624281.914340328,742351.710073903,241,Bergen,2024/09/14 00:00:00+00,QUEEN ANNE RD AT BEECHWOOD AVE,In,0,40.87041,-74.02199,,BOGOTA,,11075,NS,S,168
624180.024780329,741596.069524825,242,Bergen,2024/09/14 00:00:00+00,QUEEN ANNE RD AT MAPLEWOOD AVE,In,0,40.86834,-74.02238,,BOGOTA,,11076,NS,S,168
624115.130553164,741125.749599323,243,Bergen,2024/09/14 00:00:00+00,QUEEN ANNE RD AT CYPRESS AVE,In,0,40.86705,-74.02263,,BOGOTA,,11077,NS,S,168
621323.718156997,745517.582679152,244,Bergen,2024/09/15 00:00:00+00,RIVER RD 125' N OF MAIN ST.,Ou,125,40.87918,-74.03286,N,BOGOTA,,11078,MB,N,"155, 168, 178, 755, 83"
621324.683050077,745769.183553904,245,Bergen,2024/09/15 00:00:00+00,RIVER RD AT KRAMER CT,In,0,40.87983,-74.03263,,BOGOTA,,11079,FS,S,"155, 168, 178, 755, 83"
621828.694509245,745195.692246825,246,Bergen,2024/09/15 00:00:00+00,WEST MAIN ST AT LARCH AVE,In,0,40.87833,-74.03091,,BOGOTA,,11080,NS,E,"155, 182, 751, 83"
621788.95279083,745268.014280654,247,Bergen,2024/09/15 00:00:00+00,WEST MAIN ST AT LARCH AVE,Ou,0,40.87845,-74.03108,,BOGOTA,,11081,FS,W,"155, 182, 751, 83"
617860.013142161,726534.063559659,248,Bergen,2024/09/15 00:00:00+00,CENTRAL BLVD AT COMMERCE BLVD,Ou,0,40.82711,-74.04567,,CARLSTADT,CHSEMANH,11082,FS,N,"161, 772"
611183.877216246,726503.538030155,249,Bergen,2024/09/15 00:00:00+00,GOTHAM PKWY AT VETERANS BLVD,Ou,0,40.82714,-74.06982,,CARLSTADT,,11083,FS,N,"144, 76, 772"
611436.296002746,726887.199992485,250,Bergen,2024/09/15 00:00:00+00,GOTHAM PKWY AT JONY DR,Ou,0,40.82819,-74.0689,,CARLSTADT,,11084,NS,N,"144, 76, 772"
612230.049664579,727970.081684992,251,Bergen,2024/09/15 00:00:00+00,GOTHAM PKWY AT AMOR AVE,Ou,0,40.83116,-74.06602,,CARLSTADT,,11085,NS,N,"144, 76, 772"
612680.31844908,728736.914140821,252,Bergen,2024/09/15 00:00:00+00,GOTHAM PKWY AT UNIVERSAL PL,Ou,0,40.83324,-74.06438,,CARLSTADT,,11086,FS,N,"144, 76, 772"
612606.441956412,728711.635648072,253,Bergen,2024/09/15 00:00:00+00,GOTHAM PKWY AT UNIVERSAL PL,In,0,40.83314,-74.06454,,CARLSTADT,,11087,NS,S,"144, 703, 76, 772"
612155.886098996,727971.719805069,254,Bergen,2024/09/15 00:00:00+00,GOTHAM PKWY AT AMOR AVE,In,0,40.83112,-74.06621,,CARLSTADT,,11088,FS,S,"144, 703, 76, 772"
611430.478429079,726987.408125408,255,Bergen,2024/09/15 00:00:00+00,GOTHAM PKWY AT JONY DR,In,0,40.82842,-74.06883,,CARLSTADT,,11089,NS,S,"144, 703, 76, 772"
611094.661843497,726476.225420736,256,Bergen,2024/09/15 00:00:00+00,GOTHAM PKWY AT VETERANS BLVD,In,0,40.82702,-74.07005,,CARLSTADT,GOTHVETE,11090,NS,S,"144, 703, 76, 772"
605362.967270162,730687.669425659,257,Bergen,2024/09/15 00:00:00+00,HACKENSACK ST AT DIVISION AVE,Ou,0,40.83869,-74.09077,,CARLSTADT,,11091,NS,N,76
605636.939163163,731122.953331992,258,Bergen,2024/09/15 00:00:00+00,HACKENSACK ST AT BERRY AVE,Ou,0,40.8399,-74.0898,,CARLSTADT,,11092,NS,N,76
605911.13710558,731610.949075155,259,Bergen,2024/09/15 00:00:00+00,HACKENSACK ST AT SUMMIT AVE,Ou,0,40.84122,-74.08878,,CARLSTADT,,11093,FS,N,76
605828.256365828,731581.332664572,260,Bergen,2024/09/15 00:00:00+00,HACKENSACK ST AT SUMMIT AVE,In,0,40.8411,-74.08898,,CARLSTADT,,11094,NS,S,76
605314.163233913,730723.913119569,261,Bergen,2024/09/15 00:00:00+00,HACKENSACK ST AT DIVISION AVE,In,0,40.83876,-74.09087,,CARLSTADT,,11096,FS,S,76
604060.691659495,730862.368879408,262,Bergen,2024/09/14 00:00:00+00,MONROE ST AT BROAD ST,Ou,0,40.83921,-74.0955,,CARLSTADT,,11097,NS,N,"163, 164"
604459.855887413,731392.823199071,263,Bergen,2024/09/14 00:00:00+00,MONROE ST AT DIVISION AVE,Ou,0,40.84065,-74.09403,,CARLSTADT,,11098,NS,N,"163, 164"
605006.181894496,732098.082943402,264,Bergen,2024/09/14 00:00:00+00,MONROE ST AT SUMMIT AVE,Ou,0,40.84259,-74.09206,,CARLSTADT,,11099,NS,N,"163, 164"
604994.830539245,732181.565716073,265,Bergen,2024/09/14 00:00:00+00,MONROE ST AT SUMMIT AVE,In,0,40.84276,-74.092,,CARLSTADT,,11100,NS,S,"163, 164"
604446.819824245,731474.94606632,266,Bergen,2024/09/14 00:00:00+00,MONROE ST AT DIVISION AVE,In,0,40.84082,-74.09398,,CARLSTADT,,11101,NS,S,"163, 164"
604055.094557829,730954.525847323,267,Bergen,2024/09/14 00:00:00+00,MONROE ST AT BROAD ST,In,0,40.8394,-74.09541,,CARLSTADT,,11102,NS,S,"163, 164"
615132.84799283,729092.201487988,268,Bergen,2024/09/15 00:00:00+00,MOONACHIE RD AT EASTERN WAY,Ou,0,40.83419,-74.05543,,CARLSTADT,,11103,FS,E,772
502402.559018161,229272.431772575,269,Atlantic,2024/09/15 00:00:00+00,US-9 AT SOMERSTOWN LN,Ou,0,39.46286,-74.46362,,GALLOWAY TWP,,10486,FS,S,559
499538.44762041,223709.95077157,270,Atlantic,2024/09/15 00:00:00+00,RT-9 AT OCEAN AVE,Ou,0,39.44756,-74.4737,,GALLOWAY TWP,SEAVMARR,10488,NS,S,"508, 559"
498279.28839333,221569.201772235,271,Atlantic,2024/09/15 00:00:00+00,US-9 AT SHARSWOOD AVE,Ou,0,39.4417,-74.47817,,GALLOWAY TWP,,10489,FS,S,"508, 559"
495852.501908328,227881.165198155,272,Atlantic,2024/09/15 00:00:00+00,JIMMIE LEEDS RD AT SEAVIEW AVE,In,0,39.459,-74.48684,,GALLOWAY TWP,,10490,NS,W,508
481918.295524828,234000.650334492,273,Atlantic,2024/09/15 00:00:00+00,JIMMIE LEEDS RD AT ASH AVE,In,150,39.4758,-74.53617,,GALLOWAY TWP,,10492,NS,W,508
482058.063289911,233910.643952824,274,Atlantic,2024/09/15 00:00:00+00,JIMMIE LEEDS RD 475'W OF ASH AVE,Ou,475,39.47561,-74.53566,W,GALLOWAY TWP,,10494,MB,E,508
495761.107734162,227876.061861902,275,Atlantic,2024/09/15 00:00:00+00,JIMMIE LEEDS RD AT SEAVIEW AVE,Ou,0,39.45903,-74.48712,,GALLOWAY TWP,,10496,NS,E,508
493892.561602496,229805.728278153,276,Atlantic,2024/09/15 00:00:00+00,PITNEY RD AT JIMMIE LEEDS RD,In,200,39.46433,-74.49376,N,GALLOWAY TWP,PITNJLDS,10497,MB,N,508
494538.916608997,234554.429410659,277,Atlantic,2024/09/15 00:00:00+00,PITNEY RD AT SPENCER LN,In,0,39.47737,-74.49149,,GALLOWAY TWP,,10498,FS,N,508
494450.832467578,234356.541354991,278,Atlantic,2024/09/15 00:00:00+00,PITNEY RD AT SPENCER LN,Ou,0,39.47682,-74.49174,,GALLOWAY TWP,,10499,NS,S,508
494619.063758411,240384.247803487,279,Atlantic,2024/09/15 00:00:00+00,COLLINS RD AT GREENWICH DR. EAST,In,0,39.49338,-74.49116,,GALLOWAY TWP,,10500,NS,W,508
491590.875917163,239763.302851155,280,Atlantic,2024/09/15 00:00:00+00,COLLINS RD AT CHEROKEE DR. WEST,In,0,39.49166,-74.50189,,GALLOWAY TWP,,10501,FS,W,508
